var,state,year,value
,base,2043,293.8123
,base,2044,297.5797
,base,2045,301.3512
,base,2046,305.1288
,base,2047,308.9154
,base,2048,312.7142
,base,2049,316.528
,base,2020,132.0762
,base,2021,134.1999
,base,2022,135.808
,base,2023,138.6383
,base,2024,141.108
,base,2025,143.8261
,base,2026,146.2768
,base,2027,148.7694
,base,2028,151.2697
,base,2029,153.7714
,base,2030,156.2733
,base,2031,158.7742
,base,2032,161.2731
,base,2033,163.769
,base,2034,166.2618
,base,2035,168.7516
,base,2036,171.2391
,base,2037,173.7282
,base,2038,176.2195
,base,2039,178.7133
,base,2040,181.2102
,base,2041,183.7109
,base,2042,186.2157
,base,2043,188.7255
,base,2044,191.2411
,base,2045,193.7634
,base,2046,196.2935
,base,2047,198.8332
,base,2048,201.3842
,base,2049,203.9481
,base,2020,288.0973
,base,2021,294.1886
,base,2022,300.7883
,base,2023,305.9138
,base,2024,311.8872
,base,2025,318.0745
,base,2026,324.2591
,base,2027,330.504
,base,2028,336.802
,base,2029,343.1346
,base,2030,349.498
,base,2031,355.8895
,base,2032,362.3072
,base,2033,368.7491
,base,2034,375.2152
,base,2035,381.7056
,base,2036,388.2217
,base,2037,394.77
,base,2038,401.3525
,base,2039,407.9701
,base,2040,414.6243
,base,2041,421.3168
,base,2042,428.04880000000003
,base,2043,434.8221
,base,2044,441.6389
,base,2045,448.5013
,base,2046,455.4119
,base,2047,462.3744
,base,2048,469.3926
,base,2049,476.4705
,base,2020,163.0045
,base,2021,162.3693
,base,2022,164.7582
,base,2023,171.2032
,base,2024,177.8978
,base,2025,180.5212
,base,2026,183.2456
,base,2027,185.9686
,base,2028,188.7042
,base,2029,191.4333
,base,2030,194.1495
,base,2031,196.8471
,base,2032,199.5232
,base,2033,202.1755
,base,2034,204.8028
,base,2035,207.4043
,base,2036,209.9799
,base,2037,212.5342
,base,2038,215.0679
,base,2039,217.5814
,base,2040,220.0754
,base,2041,222.5512
,base,2042,225.0095
,base,2043,227.4516
,base,2044,229.8791
,base,2045,232.2934
,base,2046,234.6962
,base,2047,237.0901
,base,2048,239.4776
,base,2049,241.8608
,base,2020,60.5979
,base,2021,61.4962
,base,2022,61.8682
,base,2023,62.7768
,base,2024,63.7014
,base,2025,64.9589
,base,2026,66.1501
,base,2027,67.3465
,base,2028,68.5413
,base,2029,69.732
,base,2030,70.9187
,base,2031,72.1018
,base,2032,73.2811
,base,2033,74.4568
,base,2034,75.629
,base,2035,76.7983
,base,2036,77.9651
,base,2037,79.1313
,base,2038,80.2974
,base,2039,81.4635
,base,2040,82.6302
,base,2041,83.7976
,base,2042,84.9662
,base,2043,86.1362
,base,2044,87.3081
,base,2045,88.4822
,base,2046,89.659
,base,2047,90.8393
,base,2048,92.0238
,base,2049,93.2133
,base,2020,98.4677
,base,2021,100.0367
,base,2022,100.3132
,base,2023,102.2886
,base,2024,104.1241
,base,2025,106.1888
,base,2026,108.2686
,base,2027,110.3506
,base,2028,112.4397
,base,2029,114.5286
,base,2030,116.617
,base,2031,118.7045
,base,2032,120.7908
,base,2033,122.8752
,base,2034,124.9582
,base,2035,127.0399
,base,2036,129.1212
,base,2037,131.2052
,base,2038,133.2926
,base,2039,135.3838
,base,2040,137.4795
,base,2041,139.5802
,base,2042,141.6864
,base,2043,143.7986
,base,2044,145.9178
,base,2045,148.0445
,base,2046,150.1798
,base,2047,152.3249
,base,2048,154.4812
,base,2049,156.6501
,base,2020,45.2417
,base,2021,45.6481
,base,2022,45.758
,base,2023,46.8973
,base,2024,47.7913
,base,2025,48.7371
,base,2026,49.7173
,base,2027,50.696
,base,2028,51.6795
,base,2029,52.6639
,base,2030,53.6489
,base,2031,54.634
,base,2032,55.6188
,base,2033,56.6029
,base,2034,57.5862
,base,2035,58.5689
,base,2036,59.5511
,base,2037,60.5342
,base,2038,61.5186
,base,2039,62.5045
,base,2040,63.4919
,base,2041,64.4812
,base,2042,65.4727
,base,2043,66.4665
,base,2044,67.463
,base,2045,68.4626
,base,2046,69.4658
,base,2047,70.4731
,base,2048,71.4853
,base,2049,72.503
,base,2020,120.7696
,base,2021,122.394
,base,2022,123.5657
,base,2023,126.1018
,base,2024,128.3112
,base,2025,130.9735
,base,2026,133.4973
,base,2027,136.0152
,base,2028,138.5225
,base,2029,141.0169
,base,2030,143.5018
,base,2031,145.9797
,base,2032,148.4521
,base,2033,150.9198
,base,2034,153.3842
,base,2035,155.8467
,base,2036,158.3089
,base,2037,160.775
,base,2038,163.2461
,base,2039,165.7232
,base,2040,168.2069
,base,2041,170.6981
,base,2042,173.1975
,base,2043,175.706
,base,2044,178.2245
,base,2045,180.7541
,base,2046,183.2959
,base,2047,185.8517
,base,2048,188.4235
,base,2049,191.0128
,base,2020,171.0232
,base,2021,177.2073
,base,2022,179.6092
,base,2023,181.3895
,base,2024,187.0631
,base,2025,191.1368
,base,2026,195.6105
,base,2027,200.0754
,base,2028,204.5819
,base,2029,209.1126
,base,2030,213.6654
,base,2031,218.2392
,base,2032,222.8332
,base,2033,227.4466
,base,2034,232.0799
,base,2035,236.7334
,base,2036,241.408
,base,2037,246.1082
,base,2038,250.8355
,base,2039,255.5913
,base,2040,260.3765
,base,2041,265.1927
,base,2042,270.0408
,base,2043,274.9221
,base,2044,279.838
,base,2045,284.7901
,base,2046,289.78
,base,2047,294.81
,base,2048,299.8827
,base,2049,305.0007
,base,2020,75.6077
,base,2021,77.5678
,base,2022,78.9006
,base,2023,80.5477
,base,2024,82.8646
,base,2025,84.5104
,base,2026,85.9495
,base,2027,87.4415
,base,2028,88.9478
,base,2029,90.4633
,base,2030,91.9852
,base,2031,93.5116
,base,2032,95.041
,base,2033,96.572
,base,2034,98.104
,base,2035,99.637
,base,2036,101.1711
,base,2037,102.7081
,base,2038,104.2485
,base,2039,105.7924
,base,2040,107.3401
,base,2041,108.892
,base,2042,110.4484
,base,2043,112.0097
,base,2044,113.5764
,base,2045,115.149
,base,2046,116.7282
,base,2047,118.3148
,base,2048,119.9098
,base,2049,121.5142
,zero,2020,119.8446
,zero,2021,121.6143
,zero,2022,122.8481
,zero,2023,125.5527
,zero,2024,128.2593
,zero,2025,130.5225
,zero,2026,132.86
,zero,2027,135.1953
,zero,2028,137.5385
,zero,2029,139.8818
,zero,2030,142.2257
,zero,2031,144.5702
,zero,2032,146.915
,zero,2033,149.2599
,zero,2034,151.6048
,zero,2035,153.9506
,zero,2036,156.2976
,zero,2037,158.6493
,zero,2038,161.007
,zero,2039,163.4549
,zero,2040,165.7733
,zero,2041,168.1393
,zero,2042,170.5367
,zero,2043,172.9587
,zero,2044,175.4017
,zero,2045,177.8646
,zero,2046,180.3499
,zero,2047,182.8603
,zero,2048,185.3995
,zero,2049,187.9714
,zero,2020,160.0472
,zero,2021,162.8872
,zero,2022,164.9641
,zero,2023,170.4579
,zero,2024,173.1825
,zero,2025,177.7409
,zero,2026,181.489
,zero,2027,185.2282
,zero,2028,188.8796
,zero,2029,192.4641
,zero,2030,196.0021
,zero,2031,199.5105
,zero,2032,203.002
,zero,2033,206.4849
,zero,2034,209.9644
,zero,2035,213.4468
,zero,2036,216.9371
,zero,2037,220.4453
,zero,2038,223.9761
,zero,2039,227.7568
,zero,2040,231.1291
,zero,2041,234.6529
,zero,2042,238.2765
,zero,2043,241.9642
,zero,2044,245.7023
,zero,2045,249.4824
,zero,2046,253.2959
,zero,2047,257.1389
,zero,2048,261.007
,zero,2049,264.8977
,zero,2020,139.9551
,zero,2021,143.2001
,zero,2022,144.8521
,zero,2023,148.458
,zero,2024,152.5238
,zero,2025,155.5336
,zero,2026,158.4116
,zero,2027,161.3156
,zero,2028,164.2265
,zero,2029,167.1381
,zero,2030,170.0516
,zero,2031,172.9679
,zero,2032,175.8874
,zero,2033,178.8096
,zero,2034,181.7346
,zero,2035,184.6635
,zero,2036,187.5969
,zero,2037,190.5391
,zero,2038,193.4917
,zero,2039,196.5455
,zero,2040,199.4602
,zero,2041,202.4379
,zero,2042,205.4585
,zero,2043,208.5139
,zero,2044,211.5999
,zero,2045,214.715
,zero,2046,217.8627
,zero,2047,221.0471
,zero,2048,224.2725
,zero,2049,227.5443
,zero,2020,168.0156
,zero,2021,169.784
,zero,2022,171.226
,zero,2023,174.4329
,zero,2024,176.9929
,zero,2025,180.0107
,zero,2026,183.1052
,zero,2027,186.2032
,zero,2028,189.3134
,zero,2029,192.4253
,zero,2030,195.5387
,zero,2031,198.653
,zero,2032,201.7671
,zero,2033,204.8805
,zero,2034,207.9935
,zero,2035,211.1066
,zero,2036,214.2202
,zero,2037,217.3385
,zero,2038,220.4628
,zero,2039,223.6762
,zero,2040,226.7538
,zero,2041,229.8823
,zero,2042,233.0428
,zero,2043,236.2275
,zero,2044,239.4326
,zero,2045,242.6569
,zero,2046,245.9037
,zero,2047,249.1771
,zero,2048,252.4818
,zero,2049,255.8231
,zero,2020,250.6584
,zero,2021,251.0717
,zero,2022,252.9849
,zero,2023,261.4713
,zero,2024,269.4558
,zero,2025,274.4039
,zero,2026,279.4191
,zero,2027,284.4156
,zero,2028,289.4061
,zero,2029,294.3673
,zero,2030,299.2996
,zero,2031,304.2021
,zero,2032,309.0748
,zero,2033,313.9176
,zero,2034,318.7318
,zero,2035,323.5197
,zero,2036,328.2835
,zero,2037,333.0328
,zero,2038,337.7717
,zero,2039,342.6183
,zero,2040,347.1709
,zero,2041,351.7859
,zero,2042,356.4212
,zero,2043,361.0511
,zero,2044,365.6669
,zero,2045,370.2663
,zero,2046,374.8454
,zero,2047,379.4061
,zero,2048,383.9501
,zero,2049,388.4795
,zero,2020,86.2865
,zero,2021,86.6158
,zero,2022,87.1568
,zero,2023,87.7104
,zero,2024,87.7947
,zero,2025,88.9136
,zero,2026,90.1146
,zero,2027,91.3158
,zero,2028,92.5223
,zero,2029,93.7292
,zero,2030,94.9352
,zero,2031,96.1394
,zero,2032,97.3409
,zero,2033,98.5387
,zero,2034,99.7321
,zero,2035,100.921
,zero,2036,102.1054
,zero,2037,103.2862
,zero,2038,104.464
,zero,2039,105.6876
,zero,2040,106.8276
,zero,2041,107.9708
,zero,2042,109.1121
,zero,2043,110.2461
,zero,2044,111.3711
,zero,2045,112.486
,zero,2046,113.5886
,zero,2047,114.6776
,zero,2048,115.7524
,zero,2049,116.8123
,zero,2020,61.7388
,zero,2021,62.9714
,zero,2022,63.6942
,zero,2023,65.344
,zero,2024,66.9518
,zero,2025,68.3294
,zero,2026,69.6579
,zero,2027,70.9943
,zero,2028,72.3347
,zero,2029,73.6776
,zero,2030,75.024
,zero,2031,76.3745
,zero,2032,77.7294
,zero,2033,79.0883
,zero,2034,80.4514
,zero,2035,81.819
,zero,2036,83.1912
,zero,2037,84.5697
,zero,2038,85.9552
,zero,2039,87.388
,zero,2040,88.7981
,zero,2041,90.2529
,zero,2042,91.7448
,zero,2043,93.2774
,zero,2044,94.8497
,zero,2045,96.4623
,zero,2046,98.1244
,zero,2047,99.8424
,zero,2048,101.6237
,zero,2049,103.476
,zero,2020,60.851
,zero,2021,61.1972
,zero,2022,61.5619
,zero,2023,62.5577
,zero,2024,63.1857
,zero,2025,64.1743
,zero,2026,65.2389
,zero,2027,66.299
,zero,2028,67.3626
,zero,2029,68.4254
,zero,2030,69.4871
,zero,2031,70.5468
,zero,2032,71.6037
,zero,2033,72.6581
,zero,2034,73.7107
,zero,2035,74.7616
,zero,2036,75.8113
,zero,2037,76.8608
,zero,2038,77.9113
,zero,2039,78.9948
,zero,2040,80.0152
,zero,2041,81.0461
,zero,2042,82.0811
,zero,2043,83.1159
,zero,2044,84.1488
,zero,2045,85.1793
,zero,2046,86.2067
,zero,2047,87.2315
,zero,2048,88.2543
,zero,2049,89.2757
,zero,2020,99.3422
,zero,2021,104.8997
,zero,2022,107.6776
,zero,2023,109.5202
,zero,2024,114.0449
,zero,2025,116.7009
,zero,2026,119.4305
,zero,2027,122.1564
,zero,2028,124.8878
,zero,2029,127.6207
,zero,2030,130.3574
,zero,2031,133.1004
,zero,2032,135.8515
,zero,2033,138.6111
,zero,2034,141.3795
,zero,2035,144.1577
,zero,2036,146.946
,zero,2037,149.7477
,zero,2038,152.5639
,zero,2039,155.4991
,zero,2040,158.2766
,zero,2041,161.0981
,zero,2042,163.947
,zero,2043,166.8102
,zero,2044,169.6814
,zero,2045,172.5556
,zero,2046,175.4268
,zero,2047,178.2903
,zero,2048,181.1415
,zero,2049,183.9769
,zero,2020,228.076
,zero,2021,235.2264
,zero,2022,238.6522
,zero,2023,243.4453
,zero,2024,251.1743
,zero,2025,256.3511
,zero,2026,261.0777
,zero,2027,265.925
,zero,2028,270.8027
,zero,2029,275.6992
,zero,2030,280.6102
,zero,2031,285.5341
,zero,2032,290.4683
,zero,2033,295.4103
,zero,2034,300.3582
,zero,2035,305.3129
,zero,2036,310.2746
,zero,2037,315.2492
,zero,2038,320.2385
,zero,2039,325.4098
,zero,2040,330.2813
,zero,2041,335.2036
,zero,2042,340.148
,zero,2043,345.09
,zero,2044,350.0202
,zero,2045,354.9323
,zero,2046,359.8149
,zero,2047,364.6617
,zero,2048,369.4667
,zero,2049,374.2253
,zero,2020,177.6
,zero,2021,180.8813
,zero,2022,182.8998
,zero,2023,186.4818
,zero,2024,190.6038
,zero,2025,194.0416
,zero,2026,197.4487
,zero,2027,200.8743
,zero,2028,204.3097
,zero,2029,207.7487
,zero,2030,211.1911
,zero,2031,214.6373
,zero,2032,218.0866
,zero,2033,221.5385
,zero,2034,224.9927
,zero,2035,228.45
,zero,2036,231.9112
,zero,2037,235.3809
,zero,2038,238.8608
,zero,2039,242.4657
,zero,2040,245.8876
,zero,2041,249.3702
,zero,2042,252.891
,zero,2043,256.4381
,zero,2044,260.0062
,zero,2045,263.5929
,zero,2046,267.1986
,zero,2047,270.8253
,zero,2048,274.4758
,zero,2049,278.1536
,zero,2020,42.1108
,zero,2021,42.8093
,zero,2022,43.1737
,zero,2023,43.9828
,zero,2024,44.9475
,zero,2025,45.7468
,zero,2026,46.5571
,zero,2027,47.3652
,zero,2028,48.1728
,zero,2029,48.9787
,zero,2030,49.7837
,zero,2031,50.5882
,zero,2032,51.3925
,zero,2033,52.1965
,zero,2034,53.0003
,zero,2035,53.804
,zero,2036,54.6079
,zero,2037,55.4132
,zero,2038,56.2204
,zero,2039,57.068600000000004
,zero,2040,57.8676
,zero,2041,58.6853
,zero,2042,59.5169
,zero,2043,60.3611
,zero,2044,61.2168
,zero,2045,62.0836
,zero,2046,62.9633
,zero,2047,63.8574
,zero,2048,64.7675
,zero,2049,65.696
,zero,2020,64.2205
,zero,2021,65.7207
,zero,2022,66.2116
,zero,2023,67.3485
,zero,2024,69.1701
,zero,2025,70.4891
,zero,2026,71.8052
,zero,2027,73.1281
,zero,2028,74.4556
,zero,2029,75.7857
,zero,2030,77.1183
,zero,2031,78.4533
,zero,2032,79.7903
,zero,2033,81.1289
,zero,2034,82.469
,zero,2035,83.8108
,zero,2036,85.1545
,zero,2037,86.5017
,zero,2038,87.8528
,zero,2039,89.2448
,zero,2040,90.5828
,zero,2041,91.9412
,zero,2042,93.3132
,zero,2043,94.6951
,zero,2044,96.0851
,zero,2045,97.482
,zero,2046,98.8856
,zero,2047,100.2963
,zero,2048,101.7144
,zero,2049,103.1407
,zero,2020,212.8122
,zero,2021,216.3722
,zero,2022,219.0507
,zero,2023,224.9697
,zero,2024,230.89
,zero,2025,235.4956
,zero,2026,240.1179
,zero,2027,244.7457
,zero,2028,249.3872
,zero,2029,254.0327
,zero,2030,258.6854
,zero,2031,263.3467
,zero,2032,268.0171
,zero,2033,272.6964
,zero,2034,277.3849
,zero,2035,282.084
,zero,2036,286.7946
,zero,2037,291.5229
,zero,2038,296.2715
,zero,2039,301.2005
,zero,2040,306.0047
,zero,2041,310.9577
,zero,2042,316.033
,zero,2043,321.2406
,zero,2044,326.5778
,zero,2045,332.0463
,zero,2046,337.6756
,zero,2047,343.4869
,zero,2048,349.5038
,zero,2049,355.7515
,zero,2020,87.5188
,zero,2021,91.6122
,zero,2022,92.3764
,zero,2023,93.724
,zero,2024,97.9193
,zero,2025,99.9183
,zero,2026,102.1272
,zero,2027,104.3162
,zero,2028,106.5155
,zero,2029,108.7193
,zero,2030,110.9283
,zero,2031,113.1431
,zero,2032,115.364
,zero,2033,117.5911
,zero,2034,119.8249
,zero,2035,122.0661
,zero,2036,124.315
,zero,2037,126.5745
,zero,2038,128.8451
,zero,2039,131.128
,zero,2040,133.3516
,zero,2041,135.5839
,zero,2042,137.8119
,zero,2043,140.022
,zero,2044,142.2092
,zero,2045,144.3696
,zero,2046,146.4931
,zero,2047,148.5741
,zero,2048,150.6059
,zero,2049,152.5826
,zero,2020,98.8074
,zero,2021,100.012
,zero,2022,101.0489
,zero,2023,102.8654
,zero,2024,104.4508
,zero,2025,106.2671
,zero,2026,108.1749
,zero,2027,110.0824
,zero,2028,112.001
,zero,2029,113.9252
,zero,2030,115.8549
,zero,2031,117.7897
,zero,2032,119.7294
,zero,2033,121.6734
,zero,2034,123.6218
,zero,2035,125.5748
,zero,2036,127.5327
,zero,2037,129.4975
,zero,2038,131.4701
,zero,2039,133.509
,zero,2040,135.4963
,zero,2041,137.5315
,zero,2042,139.6057
,zero,2043,141.7214
,zero,2044,143.8776
,zero,2045,146.075
,zero,2046,148.3225
,zero,2047,150.6267
,zero,2048,152.9952
,zero,2049,155.4362
,zero,2020,166.8591
,zero,2021,167.8057
,zero,2022,169.1456
,zero,2023,172.2561
,zero,2024,173.9472
,zero,2025,176.9665
,zero,2026,180.0026
,zero,2027,183.0452
,zero,2028,186.0969
,zero,2029,189.1491
,zero,2030,192.202
,zero,2031,195.2555
,zero,2032,198.3089
,zero,2033,201.3613
,zero,2034,204.4124
,zero,2035,207.4625
,zero,2036,210.5119
,zero,2037,213.5644
,zero,2038,216.6209
,zero,2039,219.7569
,zero,2040,222.7936
,zero,2041,225.8848
,zero,2042,229.0144
,zero,2043,232.18
,zero,2044,235.3787
,zero,2045,238.6102
,zero,2046,241.8826
,zero,2047,245.2027
,zero,2048,248.5783
,zero,2049,252.0181
,zero,2020,135.5652
,zero,2021,138.3765
,zero,2022,140.0486
,zero,2023,143.7103
,zero,2024,147.387
,zero,2025,150.3433
,zero,2026,153.1721
,zero,2027,156.0254
,zero,2028,158.8862
,zero,2029,161.7486
,zero,2030,164.6142
,zero,2031,167.4841
,zero,2032,170.3587
,zero,2033,173.2375
,zero,2034,176.1207
,zero,2035,179.0091
,zero,2036,181.9033
,zero,2037,184.8075
,zero,2038,187.7233
,zero,2039,190.7524
,zero,2040,193.6636
,zero,2041,196.653
,zero,2042,199.7021
,zero,2043,202.8096
,zero,2044,205.9724
,zero,2045,209.19
,zero,2046,212.4729
,zero,2047,215.8294
,zero,2048,219.2686
,zero,2049,222.8007
,zero,2020,25.8925
,zero,2021,26.5251
,zero,2022,26.9528
,zero,2023,27.4219
,zero,2024,27.9168
,zero,2025,28.3766
,zero,2026,28.8182
,zero,2027,29.2592
,zero,2028,29.698
,zero,2029,30.1387
,zero,2030,30.5811
,zero,2031,31.0258
,zero,2032,31.4727
,zero,2033,31.9221
,zero,2034,32.3735
,zero,2035,32.8268
,zero,2036,33.2825
,zero,2037,33.7411
,zero,2038,34.2028
,zero,2039,34.7017
,zero,2040,35.1472
,zero,2041,35.6066
,zero,2042,36.0738
,zero,2043,36.5432
,zero,2044,37.0127
,zero,2045,37.4806
,zero,2046,37.9437
,zero,2047,38.3998
,zero,2048,38.8465
,zero,2049,39.2816
,zero,2020,130.4963
,zero,2021,132.4905
,zero,2022,134.2153
,zero,2023,138.4107
,zero,2024,142.2241
,zero,2025,145.1908
,zero,2026,148.0921
,zero,2027,151.0013
,zero,2028,153.9144
,zero,2029,156.8271
,zero,2030,159.7422
,zero,2031,162.6613
,zero,2032,165.5851
,zero,2033,168.5134
,zero,2034,171.4462
,zero,2035,174.3845
,zero,2036,177.3288
,zero,2037,180.2834
,zero,2038,183.2497
,zero,2039,186.3593
,zero,2040,189.3678
,zero,2041,192.4838
,zero,2042,195.6896
,zero,2043,198.9941
,zero,2044,202.3955
,zero,2045,205.8951
,zero,2046,209.5149
,zero,2047,213.2706
,zero,2048,217.1794
,zero,2049,221.26
,zero,2020,154.79
,zero,2021,156.7777
,zero,2022,158.6101
,zero,2023,163.2684
,zero,2024,167.8211
,zero,2025,170.3665
,zero,2026,173.2874
,zero,2027,176.1676
,zero,2028,179.0695
,zero,2029,181.9742
,zero,2030,184.882
,zero,2031,187.7902
,zero,2032,190.6976
,zero,2033,193.6045
,zero,2034,196.5128
,zero,2035,199.4228
,zero,2036,202.3354
,zero,2037,205.2551
,zero,2038,208.1839
,zero,2039,211.141
,zero,2040,214.0715
,zero,2041,217.0698
,zero,2042,220.1177
,zero,2043,223.2182
,zero,2044,226.3706
,zero,2045,229.5782
,zero,2046,232.8569
,zero,2047,236.2205
,zero,2048,239.6838
,zero,2049,243.2608
,zero,2020,118.3697
,zero,2021,119.0165
,zero,2022,120.3743
,zero,2023,122.8059
,zero,2024,124.8143
,zero,2025,126.6747
,zero,2026,128.9175
,zero,2027,131.1162
,zero,2028,133.3275
,zero,2029,135.5408
,zero,2030,137.7574
,zero,2031,139.978
,zero,2032,142.203
,zero,2033,144.4325
,zero,2034,146.6669
,zero,2035,148.9071
,zero,2036,151.1542
,zero,2037,153.4116
,zero,2038,155.6811
,zero,2039,158.0798
,zero,2040,160.3489
,zero,2041,162.6918
,zero,2042,165.095
,zero,2043,167.5569
,zero,2044,170.0772
,zero,2045,172.6576
,zero,2046,175.3079
,zero,2047,178.0364
,zero,2048,180.8532
,zero,2049,183.7686
,zero,2020,495.9742
,zero,2021,493.8838
,zero,2022,495.4865
,zero,2023,497.36
,zero,2024,493.8018
,zero,2025,499.4812
,zero,2026,505.6328
,zero,2027,511.7893
,zero,2028,517.9737
,zero,2029,524.1579
,zero,2030,530.3313
,zero,2031,536.4869
,zero,2032,542.6169
,zero,2033,548.7144
,zero,2034,554.7748
,zero,2035,560.7961
,zero,2036,566.7787
,zero,2037,572.726
,zero,2038,578.6403
,zero,2039,584.791
,zero,2040,590.4491
,zero,2041,596.0832
,zero,2042,601.668
,zero,2043,607.1751
,zero,2044,612.593
,zero,2045,617.9138
,zero,2046,623.1217
,zero,2047,628.2083
,zero,2048,633.1655
,zero,2049,637.9868
,zero,2020,100.1517
,zero,2021,103.3882
,zero,2022,105.7805
,zero,2023,107.2485
,zero,2024,109.2386
,zero,2025,110.6983
,zero,2026,112.0661
,zero,2027,113.4471
,zero,2028,114.8246
,zero,2029,116.1964
,zero,2030,117.5632
,zero,2031,118.9258
,zero,2032,120.2845
,zero,2033,121.6391
,zero,2034,122.9894
,zero,2035,124.3358
,zero,2036,125.6789
,zero,2037,127.0202
,zero,2038,128.3603
,zero,2039,129.7531
,zero,2040,131.0347
,zero,2041,132.3242
,zero,2042,133.6121
,zero,2043,134.8897
,zero,2044,136.1534
,zero,2045,137.4008
,zero,2046,138.6274
,zero,2047,139.831
,zero,2048,141.0091
,zero,2049,142.1594
,zero,2020,72.5445
,zero,2021,74.3073
,zero,2022,75.6613
,zero,2023,76.6253
,zero,2024,77.7708
,zero,2025,78.8294
,zero,2026,79.8542
,zero,2027,80.8865
,zero,2028,81.9183
,zero,2029,82.9473
,zero,2030,83.9737
,zero,2031,84.9977
,zero,2032,86.0191
,zero,2033,87.0377
,zero,2034,88.0533
,zero,2035,89.066
,zero,2036,90.0761
,zero,2037,91.0848
,zero,2038,92.0926
,zero,2039,93.1392
,zero,2040,94.1065
,zero,2041,95.08
,zero,2042,96.053
,zero,2043,97.0196
,zero,2044,97.9773
,zero,2045,98.9244
,zero,2046,99.8584
,zero,2047,100.7776
,zero,2048,101.6805
,zero,2049,102.5661
,zero,2020,101.3581
,zero,2021,101.9966
,zero,2022,102.7587
,zero,2023,104.066
,zero,2024,104.8073
,zero,2025,106.4321
,zero,2026,108.1107
,zero,2027,109.8048
,zero,2028,111.5129
,zero,2029,113.2271
,zero,2030,114.9454
,zero,2031,116.6659
,zero,2032,118.3871
,zero,2033,120.1077
,zero,2034,121.8273
,zero,2035,123.5457
,zero,2036,125.2629
,zero,2037,126.9805
,zero,2038,128.6993
,zero,2039,130.481
,zero,2040,132.1648
,zero,2041,133.8665
,zero,2042,135.5797
,zero,2043,137.2949
,zero,2044,139.0119
,zero,2045,140.7321
,zero,2046,142.4527
,zero,2047,144.1731
,zero,2048,145.8952
,zero,2049,147.6189
,zero,2020,94.3269
,zero,2021,93.9727
,zero,2022,94.1303
,zero,2023,94.6126
,zero,2024,93.8383
,zero,2025,95.1516
,zero,2026,96.5906
,zero,2027,98.0345
,zero,2028,99.4916
,zero,2029,100.9555
,zero,2030,102.4239
,zero,2031,103.8951
,zero,2032,105.3675
,zero,2033,106.8398
,zero,2034,108.3108
,zero,2035,109.7803
,zero,2036,111.2481
,zero,2037,112.7149
,zero,2038,114.1813
,zero,2039,115.7098
,zero,2040,117.1582
,zero,2041,118.6226
,zero,2042,120.102
,zero,2043,121.5861
,zero,2044,123.0777
,zero,2045,124.5803
,zero,2046,126.0914
,zero,2047,127.6098
,zero,2048,129.1397
,zero,2049,130.6806
,zero,2020,120.742
,zero,2021,120.1363
,zero,2022,120.2669
,zero,2023,120.8271
,zero,2024,119.605
,zero,2025,121.2781
,zero,2026,123.1004
,zero,2027,124.9321
,zero,2028,126.7816
,zero,2029,128.6404
,zero,2030,130.5053
,zero,2031,132.3743
,zero,2032,134.2452
,zero,2033,136.116
,zero,2034,137.9856
,zero,2035,139.8532
,zero,2036,141.7186
,zero,2037,143.5827
,zero,2038,145.4462
,zero,2039,147.3919
,zero,2040,149.2353
,zero,2041,151.1004
,zero,2042,152.9868
,zero,2043,154.8806
,zero,2044,156.786
,zero,2045,158.7086
,zero,2046,160.6447
,zero,2047,162.5931
,zero,2048,164.5598
,zero,2049,166.5443
,zero,2020,365.5019
,zero,2021,364.1255
,zero,2022,364.7543
,zero,2023,366.7296
,zero,2024,363.3106
,zero,2025,368.5413
,zero,2026,374.1469
,zero,2027,379.7862
,zero,2028,385.4749
,zero,2029,391.1886
,zero,2030,396.918
,zero,2031,402.657
,zero,2032,408.3994
,zero,2033,414.1395
,zero,2034,419.8735
,zero,2035,425.5998
,zero,2036,431.3177
,zero,2037,437.0302
,zero,2038,442.739
,zero,2039,448.6863
,zero,2040,454.3297
,zero,2041,460.035
,zero,2042,465.7994
,zero,2043,471.5846
,zero,2044,477.4012
,zero,2045,483.2635
,zero,2046,489.1627
,zero,2047,495.0959
,zero,2048,501.0799
,zero,2049,507.1144
,zero,2020,155.6351
,zero,2021,158.6801
,zero,2022,160.8048
,zero,2023,165.5628
,zero,2024,170.1312
,zero,2025,173.7603
,zero,2026,177.2481
,zero,2027,180.7557
,zero,2028,184.2696
,zero,2029,187.7867
,zero,2030,191.3102
,zero,2031,194.8421
,zero,2032,198.3834
,zero,2033,201.9337
,zero,2034,205.4935
,zero,2035,209.0635
,zero,2036,212.6445
,zero,2037,216.2412
,zero,2038,219.8552
,zero,2039,223.6137
,zero,2040,227.2972
,zero,2041,231.1071
,zero,2042,235.0238
,zero,2043,239.0594
,zero,2044,243.2122
,zero,2045,247.4841
,zero,2046,251.9023
,zero,2047,256.4862
,zero,2048,261.2569
,zero,2049,266.2375
,zero,2020,48.5371
,zero,2021,49.0743
,zero,2022,49.569
,zero,2023,50.6055
,zero,2024,51.4116
,zero,2025,52.3378
,zero,2026,53.2692
,zero,2027,54.2022
,zero,2028,55.1386
,zero,2029,56.0759
,zero,2030,57.0144
,zero,2031,57.9538
,zero,2032,58.894
,zero,2033,59.8349
,zero,2034,60.7767
,zero,2035,61.7193
,zero,2036,62.6631
,zero,2037,63.6092
,zero,2038,64.5578
,zero,2039,65.5291
