var,state,year,value
,base,2039,91.4776
,base,2040,92.4574
,base,2041,93.4388
,base,2042,94.422
,base,2043,95.4073
,base,2044,96.3952
,base,2045,97.3864
,base,2046,98.3813
,base,2047,99.3812
,base,2048,100.387
,base,2049,101.3996
,base,2020,109.1193
,base,2021,92.5732
,base,2022,89.4344
,base,2023,97.7876
,base,2024,107.7441
,base,2025,111.8785
,base,2026,115.9116
,base,2027,119.8303
,base,2028,123.6207
,base,2029,127.269
,base,2030,130.7746
,base,2031,134.1406
,base,2032,137.3698
,base,2033,140.4651
,base,2034,143.4308
,base,2035,146.2713
,base,2036,148.9912
,base,2037,151.5992
,base,2038,154.1011
,base,2039,156.5019
,base,2040,158.8069
,base,2041,161.0214
,base,2042,163.1499
,base,2043,165.1973
,base,2044,167.1685
,base,2045,169.0681
,base,2046,170.9004
,base,2047,172.6706
,base,2048,174.3834
,base,2049,176.0432
,base,2020,79.6364
,base,2021,83.6027
,base,2022,87.857
,base,2023,93.7232
,base,2024,99.1416
,base,2025,99.5282
,base,2026,99.7065
,base,2027,100.048
,base,2028,100.4663
,base,2029,100.9312
,base,2030,101.4262
,base,2031,101.9395
,base,2032,102.4635
,base,2033,102.9933
,base,2034,103.5254
,base,2035,104.0574
,base,2036,104.588
,base,2037,105.1195
,base,2038,105.6509
,base,2039,106.1812
,base,2040,106.7097
,base,2041,107.2361
,base,2042,107.7599
,base,2043,108.2811
,base,2044,108.8
,base,2045,109.3168
,base,2046,109.832
,base,2047,110.3466
,base,2048,110.8617
,base,2049,111.3782
,base,2020,80.5952
,base,2021,85.7513
,base,2022,89.3363
,base,2023,95.0021
,base,2024,100.4751
,base,2025,101.04
,base,2026,101.3575
,base,2027,101.8199
,base,2028,102.3504
,base,2029,102.9232
,base,2030,103.5244
,base,2031,104.1437
,base,2032,104.7739
,base,2033,105.4092
,base,2034,106.0463
,base,2035,106.6825
,base,2036,107.3167
,base,2037,107.9511
,base,2038,108.5849
,base,2039,109.2168
,base,2040,109.8464
,base,2041,110.4733
,base,2042,111.0972
,base,2043,111.7179
,base,2044,112.3358
,base,2045,112.9511
,base,2046,113.5644
,base,2047,114.1767
,base,2048,114.7891
,base,2049,115.4024
,base,2020,679.929
,base,2021,675.8189
,base,2022,684.928
,base,2023,709.8623
,base,2024,736.9033
,base,2025,748.3532
,base,2026,760.1944
,base,2027,771.8257
,base,2028,783.4194
,base,2029,794.9474
,base,2030,806.4103
,base,2031,817.7987
,base,2032,829.1025
,base,2033,840.3112
,base,2034,851.4183
,base,2035,862.4189
,base,2036,873.3111
,base,2037,884.1086
,base,2038,894.8127
,base,2039,905.4245
,base,2040,915.9456
,base,2041,926.3797
,base,2042,936.7291
,base,2043,946.9977
,base,2044,957.1909
,base,2045,967.3135
,base,2046,977.3716
,base,2047,987.3736
,base,2048,997.3286
,base,2049,1007.2444
,base,2020,360.4173
,base,2021,370.751
,base,2022,379.3664
,base,2023,391.4669
,base,2024,404.5003
,base,2025,413.3017
,base,2026,420.6906
,base,2027,428.3766
,base,2028,436.1244
,base,2029,443.9105
,base,2030,451.7205
,base,2031,459.545
,base,2032,467.376
,base,2033,475.2067
,base,2034,483.0345
,base,2035,490.8583
,base,2036,498.6789
,base,2037,506.5063
,base,2038,514.3423
,base,2039,522.1879
,base,2040,530.0444
,base,2041,537.9139
,base,2042,545.7975
,base,2043,553.6971
,base,2044,561.6152
,base,2045,569.5542
,base,2046,577.517
,base,2047,585.5081
,base,2048,593.5323
,base,2049,601.5939
,base,2020,1391.6242
,base,2021,1436.7375
,base,2022,1462.6337
,base,2023,1494.8548
,base,2024,1544.3917
,base,2025,1577.0713
,base,2026,1604.5871
,base,2027,1633.34
,base,2028,1662.3779
,base,2029,1691.6184
,base,2030,1721.0007
,base,2031,1750.488
,base,2032,1780.0483
,base,2033,1809.6548
,base,2034,1839.2972
,base,2035,1868.9714
,base,2036,1898.6816
,base,2037,1928.4588
,base,2038,1958.31
,base,2039,1988.2397
,base,2040,2018.2534
,base,2041,2048.3588
,base,2042,2078.5609
,base,2043,2108.8669
,base,2044,2139.2868
,base,2045,2169.8293
,base,2046,2200.5059
,base,2047,2231.3331
,base,2048,2262.3284
,base,2049,2293.5083
,base,2020,88.6535
,base,2021,99.1629
,base,2022,115.8654
,base,2023,116.6286
,base,2024,119.9464
,base,2025,122.563
,base,2026,124.3659
,base,2027,126.2221
,base,2028,128.0389
,base,2029,129.8246
,base,2030,131.5853
,base,2031,133.326
,base,2032,135.0497
,base,2033,136.758
,base,2034,138.453
,base,2035,140.1365
,base,2036,141.8099
,base,2037,143.4772
,base,2038,145.1395
,base,2039,146.7974
,base,2040,148.4515
,base,2041,150.1023
,base,2042,151.7502
,base,2043,153.3954
,base,2044,155.0387
,base,2045,156.6803
,base,2046,158.321
,base,2047,159.9617
,base,2048,161.6035
,base,2049,163.2473
,base,2020,683.3419
,base,2021,714.4656
,base,2022,723.8722
,base,2023,730.8007
,base,2024,760.4898
,base,2025,778.762
,base,2026,799.1899
,base,2027,819.5349
,base,2028,840.0806
,base,2029,860.7472
,base,2030,881.5283
,base,2031,902.4203
,base,2032,923.422
,base,2033,944.5313
,base,2034,965.7509
,base,2035,987.0843
,base,2036,1008.5336
,base,2037,1030.1202
,base,2038,1051.8519
,base,2039,1073.7346
,base,2040,1095.7738
,base,2041,1117.9767
,base,2042,1140.3478
,base,2043,1162.8931
,base,2044,1185.6199
,base,2045,1208.5345
,base,2046,1231.6448
,base,2047,1254.9608
,base,2048,1278.4943
,base,2049,1302.2564
,base,2020,200.2897
,base,2021,203.6257
,base,2022,207.0733
,base,2023,212.4092
,base,2024,217.2836
,base,2025,221.5307
,base,2026,225.1193
,base,2027,228.9709
,base,2028,232.9059
,base,2029,236.8877
,base,2030,240.8942
,base,2031,244.9116
,base,2032,248.9308
,base,2033,252.9453
,base,2034,256.9521
,base,2035,260.9497
,base,2036,264.9384
,base,2037,268.9233
,base,2038,272.9052
,base,2039,276.8847
,base,2040,280.8628
,base,2041,284.8408
,base,2042,288.8196
,base,2043,292.8005
,base,2044,296.7854
,base,2045,300.7759
,base,2046,304.774
,base,2047,308.7825
,base,2048,312.8044
,base,2049,316.8424
,base,2020,98.0308
,base,2021,98.885
,base,2022,100.1176
,base,2023,99.5236
,base,2024,100.4579
,base,2025,102.0124
,base,2026,103.6768
,base,2027,105.3103
,base,2028,106.9393
,base,2029,108.5607
,base,2030,110.1765
,base,2031,111.788
,base,2032,113.3957
,base,2033,114.9997
,base,2034,116.6006
,base,2035,118.1989
,base,2036,119.7955
,base,2037,121.3926
,base,2038,122.9907
,base,2039,124.5904
,base,2040,126.1919
,base,2041,127.7957
,base,2042,129.4022
,base,2043,131.0119
,base,2044,132.6254
,base,2045,134.2433
,base,2046,135.8665
,base,2047,137.4959
,base,2048,139.1327
,base,2049,140.7781
,base,2020,21.3012
,base,2021,21.1816
,base,2022,21.7825
,base,2023,22.4043
,base,2024,22.4503
,base,2025,23.0142
,base,2026,23.4264
,base,2027,23.8414
,base,2028,24.2421
,base,2029,24.6303
,base,2030,25.0073
,base,2031,25.3741
,base,2032,25.7318
,base,2033,26.0809
,base,2034,26.422
,base,2035,26.7556
,base,2036,27.0823
,base,2037,27.4029
,base,2038,27.7177
,base,2039,28.0271
,base,2040,28.3312
,base,2041,28.6304
,base,2042,28.9247
,base,2043,29.2145
,base,2044,29.5001
,base,2045,29.7815
,base,2046,30.0592
,base,2047,30.3336
,base,2048,30.6048
,base,2049,30.8735
,base,2020,28.7989
,base,2021,29.6221
,base,2022,29.7577
,base,2023,29.7322
,base,2024,30.8927
,base,2025,31.0914
,base,2026,31.3144
,base,2027,31.5504
,base,2028,31.7971
,base,2029,32.051
,base,2030,32.3103
,base,2031,32.5737
,base,2032,32.8398
,base,2033,33.1078
,base,2034,33.3773
,base,2035,33.6478
,base,2036,33.9197
,base,2037,34.193
,base,2038,34.4678
,base,2039,34.7439
,base,2040,35.0214
,base,2041,35.3002
,base,2042,35.5805
,base,2043,35.8624
,base,2044,36.146
,base,2045,36.4314
,base,2046,36.7189
,base,2047,37.0089
,base,2048,37.3017
,base,2049,37.5976
,base,2020,64.0005
,base,2021,67.5563
,base,2022,71.4298
,base,2023,70.4246
,base,2024,71.884
,base,2025,73.1672
,base,2026,74.389
,base,2027,75.6247
,base,2028,76.8626
,base,2029,78.0975
,base,2030,79.3292
,base,2031,80.5582
,base,2032,81.7848
,base,2033,83.009
,base,2034,84.2315
,base,2035,85.4529
,base,2036,86.674
,base,2037,87.8969
,base,2038,89.1223
,base,2039,90.3505
,base,2040,91.5818
,base,2041,92.8166
,base,2042,94.0551
,base,2043,95.2978
,base,2044,96.545
,base,2045,97.7974
,base,2046,99.0553
,base,2047,100.3196
,base,2048,101.5914
,base,2049,102.8712
,base,2020,302.8042
,base,2021,301.5872
,base,2022,303.8136
,base,2023,307.3967
,base,2024,303.8876
,base,2025,309.1625
,base,2026,312.9956
,base,2027,316.8582
,base,2028,320.6417
,base,2029,324.367
,base,2030,328.0511
,base,2031,331.7028
,base,2032,335.3251
,base,2033,338.918
,base,2034,342.4831
,base,2035,346.0217
,base,2036,349.5364
,base,2037,353.0374
,base,2038,356.5252
,base,2039,359.9996
,base,2040,363.4607
,base,2041,366.9096
,base,2042,370.3464
,base,2043,373.7722
,base,2044,377.1887
,base,2045,380.5975
,base,2046,384.0007
,base,2047,387.4022
,base,2048,390.8056
,base,2049,394.2141
,base,2020,93.2975
,base,2021,97.7927
,base,2022,98.1532
,base,2023,100.5719
,base,2024,104.753
,base,2025,107.1991
,base,2026,109.6928
,base,2027,112.1775
,base,2028,114.6798
,base,2029,117.199
,base,2030,119.7396
,base,2031,122.304
,base,2032,124.8937
,base,2033,127.509
,base,2034,130.1507
,base,2035,132.8195
,base,2036,135.5163
,base,2037,138.2448
,base,2038,141.0059
,base,2039,143.8004
,base,2040,146.6289
,base,2041,149.4924
,base,2042,152.3917
,base,2043,155.3277
,base,2044,158.3017
,base,2045,161.3148
,base,2046,164.3685
,base,2047,167.4649
,base,2048,170.6061
,base,2049,173.7942
,base,2020,200.5762
,base,2021,207.0057
,base,2022,207.8133
,base,2023,211.3003
,base,2024,218.1535
,base,2025,221.8998
,base,2026,225.8294
,base,2027,229.7916
,base,2028,233.8082
,base,2029,237.8632
,base,2030,241.9546
,base,2031,246.08
,base,2032,250.2373
,base,2033,254.4239
,base,2034,258.6386
,base,2035,262.8805
,base,2036,267.149
,base,2037,271.4481
,base,2038,275.7778
,base,2039,280.1377
,base,2040,284.5275
,base,2041,288.9475
,base,2042,293.3974
,base,2043,297.8776
,base,2044,302.3888
,base,2045,306.9314
,base,2046,311.5067
,base,2047,316.1166
,base,2048,320.7631
,base,2049,325.4483
,base,2020,85.7352
,base,2021,87.4894
,base,2022,87.7808
,base,2023,89.3033
,base,2024,91.674
,base,2025,93.3109
,base,2026,94.9951
,base,2027,96.6811
,base,2028,98.3746
,base,2029,100.0694
,base,2030,101.7645
,base,2031,103.4589
,base,2032,105.1519
,base,2033,106.8429
,base,2034,108.5316
,base,2035,110.2183
,base,2036,111.903
,base,2037,113.5877
,base,2038,115.273
,base,2039,116.9592
,base,2040,118.6465
,base,2041,120.3356
,base,2042,122.0267
,base,2043,123.7203
,base,2044,125.4169
,base,2045,127.1172
,base,2046,128.8217
,base,2047,130.5314
,base,2048,132.2474
,base,2049,133.9707
,base,2020,109.6557
,base,2021,116.9994
,base,2022,116.3538
,base,2023,118.1774
,base,2024,125.7052
,base,2025,128.4771
,base,2026,131.6279
,base,2027,134.7401
,base,2028,137.8654
,base,2029,140.9912
,base,2030,144.1183
,base,2031,147.2477
,base,2032,150.3807
,base,2033,153.5185
,base,2034,156.6626
,base,2035,159.8149
,base,2036,162.9769
,base,2037,166.1529
,base,2038,169.345
,base,2039,172.5546
,base,2040,175.783
,base,2041,179.0319
,base,2042,182.3023
,base,2043,185.5957
,base,2044,188.9133
,base,2045,192.2567
,base,2046,195.6274
,base,2047,199.0273
,base,2048,202.4587
,base,2049,205.9237
,base,2020,45.8945
,base,2021,46.3218
,base,2022,47.0973
,base,2023,48.2378
,base,2024,49.4675
,base,2025,50.3083
,base,2026,51.1703
,base,2027,52.0239
,base,2028,52.8784
,base,2029,53.731
,base,2030,54.5825
,base,2031,55.4328
,base,2032,56.2821
,base,2033,57.1302
,base,2034,57.9772
,base,2035,58.8232
,base,2036,59.6686
,base,2037,60.5148
,base,2038,61.3622
,base,2039,62.2109
,base,2040,63.0611
,base,2041,63.9133
,base,2042,64.7675
,base,2043,65.6242
,base,2044,66.4836
,base,2045,67.3461
,base,2046,68.2121
,base,2047,69.0823
,base,2048,69.9574
,base,2049,70.8379
,base,2020,0
,base,2021,0
,base,2022,0
,base,2023,0
,base,2024,0
,base,2025,0
,base,2026,0
,base,2027,0
,base,2028,0
,base,2029,0
,base,2030,0
,base,2031,0
,base,2032,0
,base,2033,0
,base,2034,0
,base,2035,0
,base,2036,0
,base,2037,0
,base,2038,0
,base,2039,0
,base,2040,0
,base,2041,0
,base,2042,0
,base,2043,0
,base,2044,0
,base,2045,0
,base,2046,0
,base,2047,0
,base,2048,0
,base,2049,0
,base,2020,147.3723
,base,2021,149.4893
,base,2022,151.935
,base,2023,157.3448
,base,2024,163.2329
,base,2025,166.1666
,base,2026,168.8948
,base,2027,171.6109
,base,2028,174.3132
,base,2029,176.9947
,base,2030,179.658
,base,2031,182.3044
,base,2032,184.9341
,base,2033,187.5466
,base,2034,190.1428
,base,2035,192.7237
,base,2036,195.2909
,base,2037,197.851
,base,2038,200.4052
,base,2039,202.9545
,base,2040,205.4996
,base,2041,208.0419
,base,2042,210.5821
,base,2043,213.1213
,base,2044,215.6612
,base,2045,218.2029
,base,2046,220.748
,base,2047,223.2991
,base,2048,225.8585
,base,2049,228.4284
,base,2020,122.0133
,base,2021,123.2355
,base,2022,124.6706
,base,2023,128.3436
,base,2024,131.6381
,base,2025,134.6301
,base,2026,137.605
,base,2027,140.5989
,base,2028,143.614
,base,2029,146.6441
,base,2030,149.6891
,base,2031,152.7486
,base,2032,155.822
,base,2033,158.9085
,base,2034,162.0081
,base,2035,165.1211
,base,2036,168.2482
,base,2037,171.3927
,base,2038,174.5558
,base,2039,177.7379
,base,2040,180.94
,base,2041,184.1631
,base,2042,187.4078
,base,2043,190.6752
,base,2044,193.9665
,base,2045,197.2829
,base,2046,200.6256
,base,2047,203.9967
,base,2048,207.3982
,base,2049,210.8319
,base,2020,854.5601
,base,2021,870.006
,base,2022,886.708
,base,2023,921.4567
,base,2024,954.6505
,base,2025,977.0399
,base,2026,998.3604
,base,2027,1019.8648
,base,2028,1041.4813
,base,2029,1063.1813
,base,2030,1084.9702
,base,2031,1106.8474
,base,2032,1128.8094
,base,2033,1150.85
,base,2034,1172.9697
,base,2035,1195.1699
,base,2036,1217.4555
,base,2037,1239.8534
,base,2038,1262.3703
,base,2039,1285.0107
,base,2040,1307.7796
,base,2041,1330.6842
,base,2042,1353.7292
,base,2043,1376.9212
,base,2044,1400.2694
,base,2045,1423.7817
,base,2046,1447.4681
,base,2047,1471.3428
,base,2048,1495.4208
,base,2049,1519.7162
,base,2020,449.5971
,base,2021,456.9519
,base,2022,463.2389
,base,2023,473.3856
,base,2024,483.4885
,base,2025,494.7983
,base,2026,506.3281
,base,2027,517.9845
,base,2028,529.7838
,base,2029,541.6978
,base,2030,553.7217
,base,2031,565.8511
,base,2032,578.0823
,base,2033,590.4115
,base,2034,602.8381
,base,2035,615.3622
,base,2036,627.9857
,base,2037,640.7187
,base,2038,653.5645
,base,2039,666.5252
,base,2040,679.6033
,base,2041,692.8024
,base,2042,706.1249
,base,2043,719.574
,base,2044,733.1541
,base,2045,746.869
,base,2046,760.7237
,base,2047,774.7247
,base,2048,788.8791
,base,2049,803.194
,base,2020,935.04
,base,2021,914.8023
,base,2022,914.6993
,base,2023,920.775
,base,2024,895.7113
,base,2025,907.5287
,base,2026,920.1156
,base,2027,932.8055
,base,2028,945.625
,base,2029,958.5025
,base,2030,971.4115
,base,2031,984.3319
,base,2032,997.245
,base,2033,1010.1346
,base,2034,1022.9912
,base,2035,1035.8083
,base,2036,1048.5821
,base,2037,1061.3194
,base,2038,1074.0191
,base,2039,1086.6796
,base,2040,1099.2994
,base,2041,1111.8785
,base,2042,1124.4161
,base,2043,1136.9123
,base,2044,1149.3685
,base,2045,1161.786
,base,2046,1174.1674
,base,2047,1186.517
,base,2048,1198.8402
,base,2049,1211.1422
,base,2020,42.5629
,base,2021,40.0605
,base,2022,39.5234
,base,2023,39.3322
,base,2024,36.9827
,base,2025,37.4587
,base,2026,37.9242
,base,2027,38.3951
,base,2028,38.8668
,base,2029,39.3372
,base,2030,39.8056
,base,2031,40.2718
,base,2032,40.7354
,base,2033,41.1962
,base,2034,41.6541
,base,2035,42.1092
,base,2036,42.5614
,base,2037,43.0114
,base,2038,43.4591
,base,2039,43.9046
,base,2040,44.3478
,base,2041,44.7888
,base,2042,45.2275
,base,2043,45.664
,base,2044,46.0982
,base,2045,46.5302
,base,2046,46.9602
,base,2047,47.3882
,base,2048,47.8145
,base,2049,48.2392
,base,2020,58.2117
,base,2021,59.5219
,base,2022,59.403
,base,2023,60.1282
,base,2024,61.0035
,base,2025,62.1843
,base,2026,63.3925
,base,2027,64.6131
,base,2028,65.8446
,base,2029,67.0823
,base,2030,68.325
,base,2031,69.5717
,base,2032,70.822
,base,2033,72.0752
,base,2034,73.3313
,base,2035,74.5902
,base,2036,75.8521
,base,2037,77.1181
,base,2038,78.3887
,base,2039,79.664
,base,2040,80.9443
,base,2041,82.2299
,base,2042,83.521
,base,2043,84.818
,base,2044,86.1213
,base,2045,87.4312
,base,2046,88.7482
,base,2047,90.073
,base,2048,91.4063
,base,2049,92.7488
,base,2020,408.8494
,base,2021,404.4475
,base,2022,403.0819
,base,2023,404.5824
,base,2024,400.1586
,base,2025,404.2753
,base,2026,408.898
,base,2027,413.5241
,base,2028,418.1894
,base,2029,422.8657
,base,2030,427.5431
,base,2031,432.2147
,base,2032,436.8736
,base,2033,441.5142
,base,2034,446.1338
,base,2035,450.7308
,base,2036,455.3062
,base,2037,459.8626
,base,2038,464.4001
,base,2039,468.9184
,base,2040,473.4178
,base,2041,477.8985
,base,2042,482.3609
,base,2043,486.8058
,base,2044,491.2344
,base,2045,495.6477
,base,2046,500.0477
,base,2047,504.437
,base,2048,508.8184
,base,2049,513.1947
,base,2020,203.7085
,base,2021,202.0855
,base,2022,202.0335
,base,2023,202.9949
,base,2024,200.7742
,base,2025,202.8838
,base,2026,205.1779
,base,2027,207.4797
,base,2028,209.7987
,base,2029,212.1219
,base,2030,214.4449
,base,2031,216.7643
,base,2032,219.0769
,base,2033,221.3801
,base,2034,223.6727
,base,2035,225.9538
,base,2036,228.224
,base,2037,230.4846
,base,2038,232.7357
,base,2039,234.977
,base,2040,237.2087
,base,2041,239.4309
,base,2042,241.6436
,base,2043,243.8472
,base,2044,246.0422
,base,2045,248.2292
,base,2046,250.4089
,base,2047,252.5827
,base,2048,254.7519
,base,2049,256.9178
,base,2020,282.5252
,base,2021,292.2994
,base,2022,297.9406
,base,2023,302.3932
,base,2024,309.0474
,base,2025,313.0812
,base,2026,316.8295
,base,2027,320.6206
,base,2028,324.41
,base,2029,328.1884
,base,2030,331.9549
,base,2031,335.7091
,base,2032,339.45
,base,2033,343.1764
,base,2034,346.8887
,base,2035,350.5878
,base,2036,354.2761
,base,2037,357.9583
,base,2038,361.6355
,base,2039,365.3085
,base,2040,368.9779
,base,2041,372.6446
,base,2042,376.3094
,base,2043,379.9732
,base,2044,383.6375
,base,2045,387.3036
,base,2046,390.9734
,base,2047,394.6496
,base,2048,398.3348
,base,2049,402.0317
,base,2020,197.6017
,base,2021,204.6791
,base,2022,209.163
,base,2023,212.2394
,base,2024,216.3967
,base,2025,219.1772
,base,2026,221.6668
,base,2027,224.1916
,base,2028,226.7085
,base,2029,229.2133
,base,2030,231.706
,base,2031,234.1874
,base,2032,236.657
,base,2033,239.1144
,base,2034,241.5602
,base,2035,243.9951
,base,2036,246.4209
,base,2037,248.8406
,base,2038,251.2548
,base,2039,253.6636
,base,2040,256.0676
,base,2041,258.467
,base,2042,260.862
,base,2043,263.2531
,base,2044,265.641
,base,2045,268.0261
,base,2046,270.4094
,base,2047,272.7924
,base,2048,275.1764
,base,2049,277.563
,base,2020,1083.4405
,base,2021,1078.3279
,base,2022,1075.3574
,base,2023,1082.3275
,base,2024,1072.2525
,base,2025,1087.2322
,base,2026,1103.2202
,base,2027,1119.3746
,base,2028,1135.723
,base,2029,1152.1814
,base,2030,1168.7204
,base,2031,1185.3193
,base,2032,1201.9594
,base,2033,1218.625
,base,2034,1235.3083
,base,2035,1252.0049
,base,2036,1268.7154
,base,2037,1285.4505
,base,2038,1302.2115
,base,2039,1318.9986
,base,2040,1335.8126
,base,2041,1352.6557
,base,2042,1369.5291
,base,2043,1386.4354
,base,2044,1403.3786
,base,2045,1420.3627
,base,2046,1437.3935
,base,2047,1454.4794
,base,2048,1471.6294
,base,2049,1488.8529
,base,2020,273.2013
,base,2021,272.5928
,base,2022,272.9276
,base,2023,275.3016
,base,2024,272.8286
,base,2025,276.9085
,base,2026,281.2824
,base,2027,285.6826
,base,2028,290.1263
,base,2029,294.5932
,base,2030,299.0768
,base,2031,303.5725
,base,2032,308.0761
,base,2033,312.5843
,base,2034,317.0954
,base,2035,321.6084
,base,2036,326.1233
,base,2037,330.6428
,base,2038,335.1673
,base,2039,339.6969
,base,2040,344.2317
,base,2041,348.7724
,base,2042,353.3193
,base,2043,357.8729
,base,2044,362.4342
,base,2045,367.0043
,base,2046,371.5844
,base,2047,376.1765
,base,2048,380.7829
,base,2049,385.4057
,base,2020,167.2404
,base,2021,169.3004
,base,2022,168.835
,base,2023,170.1793
,base,2024,173.3433
,base,2025,175.6401
,base,2026,178.118
,base,2027,180.5897
,base,2028,183.0701
,base,2029,185.5484
,base,2030,188.0221
,base,2031,190.4896
,base,2032,192.9494
,base,2033,195.4002
,base,2034,197.8422
,base,2035,200.2758
,base,2036,202.7026
,base,2037,205.1251
,base,2038,207.5444
,base,2039,209.9612
,base,2040,212.3764
,base,2041,214.7908
,base,2042,217.2055
,base,2043,219.6213
,base,2044,222.0396
,base,2045,224.4616
,base,2046,226.8887
,base,2047,229.3229
,base,2048,231.7663
,base,2049,234.2208
,base,2020,265.2586
,base,2021,268.0152
,base,2022,266.9711
,base,2023,268.7072
,base,2024,273.1155
,base,2025,276.358
,base,2026,279.9972
,base,2027,283.6135
,base,2028,287.245
,base,2029,290.8728
,base,2030,294.4923
,base,2031,298.1003
,base,2032,301.6938
,base,2033,305.2706
,base,2034,308.8304
,base,2035,312.3735
,base,2036,315.9022
,base,2037,319.4201
,base,2038,322.9284
,base,2039,326.4282
,base,2040,329.9207
,base,2041,333.4073
,base,2042,336.8893
,base,2043,340.3682
,base,2044,343.8457
,base,2045,347.3237
,base,2046,350.8045
,base,2047,354.2908
,base,2048,357.7857
,base,2049,361.2922
,base,2020,226.4788
,base,2021,227.8969
,base,2022,228.7253
,base,2023,229.0098
,base,2024,230.8028
,base,2025,233.8018
,base,2026,237.1592
,base,2027,240.4773
,base,2028,243.8023
,base,2029,247.1176
,base,2030,250.4222
,base,2031,253.7159
,base,2032,256.998
,base,2033,260.2678
,base,2034,263.5264
,base,2035,266.7746
,base,2036,270.0148
,base,2037,273.2515
,base,2038,276.4862
,base,2039,279.7199
,base,2040,282.9537
,base,2041,286.1887
,base,2042,289.4257
,base,2043,292.6659
,base,2044,295.9107
,base,2045,299.1613
,base,2046,302.4194
,base,2047,305.6874
,base,2048,308.9676
,base,2049,312.2623
,base,2020,23.7344
,base,2021,25.5512
,base,2022,25.7706
,base,2023,26.1789
,base,2024,27.7714
,base,2025,28.3954
,base,2026,29.0509
,base,2027,29.7021
,base,2028,30.3539
,base,2029,31.0046
,base,2030,31.6547
,base,2031,32.3047
,base,2032,32.9551
,base,2033,33.6062
,base,2034,34.2584
,base,2035,34.9123
,base,2036,35.568
,base,2037,36.2267
,base,2038,36.8887
,base,2039,37.5544
,base,2040,38.2239
,base,2041,38.8976
,base,2042,39.5757
,base,2043,40.2585
,base,2044,40.9461
,base,2045,41.6389
,base,2046,42.3371
,base,2047,43.0412
,base,2048,43.7516
,base,2049,44.4687
,base,2020,381.0612
,base,2021,391.0361
,base,2022,392.192
,base,2023,398.8979
,base,2024,412.6337
,base,2025,420.4672
,base,2026,428.5988
,base,2027,436.7961
,base,2028,445.0739
,base,2029,453.3975
,base,2030,461.7564
,base,2031,470.1427
,base,2032,478.5503
,base,2033,486.9741
,base,2034,495.4121
,base,2035,503.8639
,base,2036,512.331
,base,2037,520.8214
,base,2038,529.3376
,base,2039,537.8816
,base,2040,546.4554
,base,2041,555.062
,base,2042,563.7032
,base,2043,572.3819
,base,2044,581.1014
,base,2045,589.8649
,base,2046,598.6761
,base,2047,607.5403
,base,2048,616.463
,base,2049,625.4496
,base,2020,100.1398
,base,2021,101.3608
,base,2022,103.2283
,base,2023,107.3493
,base,2024,108.4611
,base,2025,111.7716
,base,2026,114.3064
,base,2027,116.8597
,base,2028,119.3453
,base,2029,121.7768
,base,2030,124.1695
,base,2031,126.5362
,base,2032,128.8869
,base,2033,131.2281
,base,2034,133.5641
,base,2035,135.9
,base,2036,138.2391
,base,2037,140.5888
,base,2038,142.9522
,base,2039,145.4704
,base,2040,147.7172
,base,2041,150.0632
,base,2042,152.4739
,base,2043,154.9259
,base,2044,157.4098
,base,2045,159.9201
,base,2046,162.4514
,base,2047,165.0013
,base,2048,167.5668
,base,2049,170.1464
,base,2020,24.4295
,base,2021,24.4263
,base,2022,24.7726
,base,2023,25.7412
,base,2024,25.6208
,base,2025,26.3511
,base,2026,26.8337
,base,2027,27.3296
,base,2028,27.8091
,base,2029,28.2748
,base,2030,28.7296
,base,2031,29.1759
,base,2032,29.6156
,base,2033,30.05
,base,2034,30.4797
,base,2035,30.9058
,base,2036,31.3287
,base,2037,31.7499
,base,2038,32.17
,base,2039,32.6168
,base,2040,33.0022
,base,2041,33.4051
,base,2042,33.8183
,base,2043,34.2372
,base,2044,34.6601
,base,2045,35.086
,base,2046,35.5145
,base,2047,35.9457
,base,2048,36.3793
,base,2049,36.8158
,base,2020,29.3564
,base,2021,30.202
,base,2022,30.545
,base,2023,31.4429
,base,2024,32.2172
,base,2025,33.0205
,base,2026,33.7312
,base,2027,34.4251
,base,2028,35.0979
,base,2029,35.7559
,base,2030,36.4042
,base,2031,37.0468
,base,2032,37.6867
,base,2033,38.3256
,base,2034,38.9647
,base,2035,39.6053
,base,2036,40.2485
,base,2037,40.896
,base,2038,41.5488
,base,2039,42.2662
,base,2040,42.8878
,base,2041,43.5417
,base,2042,44.2168
,base,2043,44.9052
,base,2044,45.6037
,base,2045,46.3103
,base,2046,47.0226
,base,2047,47.7393
,base,2048,48.4591
,base,2049,49.1812
,base,2020,80.2081
,base,2021,82.1262
,base,2022,82.0317
,base,2023,83.6863
,base,2024,85.8979
,base,2025,87.5616
,base,2026,89.3039
,base,2027,90.9856
,base,2028,92.6381
,base,2029,94.2711
,base,2030,95.8924
,base,2031,97.5088
,base,2032,99.1247
,base,2033,100.7434
,base,2034,102.3664
,base,2035,103.9962
,base,2036,105.6354
,base,2037,107.288
,base,2038,108.9559
,base,2039,110.7393
,base,2040,112.3663
,base,2041,114.0711
,base,2042,115.8312
,base,2043,117.6304
,base,2044,119.4627
,base,2045,121.3243
,base,2046,123.2101
,base,2047,125.117
,base,2048,127.0419
,base,2049,128.9822
,base,2020,2.5706
,base,2021,2.6476
,base,2022,2.5986
,base,2023,2.6208
,base,2024,2.7073
,base,2025,2.7536
,base,2026,2.8116
,base,2027,2.8672
,base,2028,2.9225
