var,state,year,value,occupation_full,occupation_code,occupation_group
"Business and Systems Analysts, and Programmers",base,2017,19.9615,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2017,19.9615,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2017,19.9615,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2018,20.55,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2018,20.55,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2018,20.55,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2019,20.8457,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2019,20.8457,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2019,20.8457,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2020,21.0609,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2020,21.0609,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2020,21.0609,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2021,20.5136,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2021,20.5136,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2021,20.5136,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2022,20.7627,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2022,20.7627,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2022,20.7627,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2023,21.0303,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2023,21.0303,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2023,21.0303,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2024,21.6152,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2024,21.6152,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2024,21.6152,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2025,22.1028,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2025,22.1028,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2025,22.1028,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2026,22.5526,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2026,22.5526,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2026,22.5526,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2027,22.9647,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2027,22.9647,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2027,22.9647,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2028,23.3834,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2028,23.3834,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2028,23.3834,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2029,23.8034,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2029,23.8034,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2029,23.8034,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2030,24.2237,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2030,24.2237,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2030,24.2237,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2031,24.6441,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2031,24.6441,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2031,24.6441,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2032,25.0644,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2032,25.0644,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2032,25.0644,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2033,25.4844,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2033,25.4844,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2033,25.4844,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2034,25.9038,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2034,25.9038,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2034,25.9038,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2035,26.3226,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2035,26.3226,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2035,26.3226,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2036,26.7407,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2036,26.7407,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2036,26.7407,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2037,27.1583,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2037,27.1583,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2037,27.1583,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2038,27.5757,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2038,27.5757,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2038,27.5757,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2039,27.9931,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2039,27.9931,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2039,27.9931,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2040,28.4106,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2040,28.4106,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2040,28.4106,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2041,28.8281,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2041,28.8281,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2041,28.8281,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2042,29.2459,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2042,29.2459,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2042,29.2459,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2043,29.664,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2043,29.664,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2043,29.664,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2044,30.0824,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2044,30.0824,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2044,30.0824,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2045,30.5015,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2045,30.5015,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2045,30.5015,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2046,30.9212,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2046,30.9212,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2046,30.9212,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2047,31.3419,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2047,31.3419,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2047,31.3419,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2048,31.7637,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2048,31.7637,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2048,31.7637,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2049,32.1871,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2049,32.1871,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2049,32.1871,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2050,32.6122,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2050,32.6122,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Business and Systems Analysts, and Programmers",base,2050,32.6122,"O261 Business and Systems Analysts, and Programmers",O261,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2017,6.579,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2018,6.7825,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2019,6.9258,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2020,7.0268,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2021,6.9729,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2022,7.019,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2023,7.0838,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2024,7.2247,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2025,7.3052,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2026,7.4344,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2027,7.5541,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2028,7.6757,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2029,7.7978,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2030,7.9198,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2031,8.0417,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2032,8.1634,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2033,8.2848,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2034,8.4059,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2035,8.5266,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2036,8.6469,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2037,8.7668,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2038,8.8865,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2039,9.0059,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2040,9.1251,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2041,9.2442,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2042,9.363,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2043,9.4817,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2044,9.6003,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2045,9.7188,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2046,9.8372,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2047,9.9557,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2048,10.0743,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2049,10.1931,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
"Database and Systems Administrators, and ICT Security Specialists",base,2050,10.3121,"O262 Database and Systems Administrators, and ICT Security Specialists",O262,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2017,7.3642,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2017,7.3642,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2017,7.3642,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2018,7.5918,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2018,7.5918,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2018,7.5918,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2019,7.7222,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2019,7.7222,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2019,7.7222,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2020,7.768,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2020,7.768,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2020,7.768,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2021,7.5665,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2021,7.5665,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2021,7.5665,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2022,7.6896,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2022,7.6896,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2022,7.6896,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2023,7.7738,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2023,7.7738,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2023,7.7738,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2024,7.9708,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2024,7.9708,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2024,7.9708,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2025,8.1501,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2025,8.1501,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2025,8.1501,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2026,8.3148,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2026,8.3148,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2026,8.3148,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2027,8.4663,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2027,8.4663,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2027,8.4663,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2028,8.62,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2028,8.62,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2028,8.62,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2029,8.7741,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2029,8.7741,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2029,8.7741,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2030,8.9283,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2030,8.9283,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2030,8.9283,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2031,9.0827,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2031,9.0827,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2031,9.0827,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2032,9.2371,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2032,9.2371,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2032,9.2371,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2033,9.3916,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2033,9.3916,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2033,9.3916,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2034,9.546,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2034,9.546,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2034,9.546,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2035,9.7003,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2035,9.7003,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2035,9.7003,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2036,9.8547,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2036,9.8547,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2036,9.8547,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2037,10.0089,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2037,10.0089,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2037,10.0089,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2038,10.1634,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2038,10.1634,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2038,10.1634,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2039,10.318,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2039,10.318,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2039,10.318,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2040,10.4729,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2040,10.4729,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2040,10.4729,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2041,10.628,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2041,10.628,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2041,10.628,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2042,10.7834,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2042,10.7834,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2042,10.7834,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2043,10.9391,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2043,10.9391,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2043,10.9391,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2044,11.0952,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2044,11.0952,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2044,11.0952,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2045,11.2518,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2045,11.2518,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
ICT Network and Support Professionals,base,2045,11.2518,O263 ICT Network and Support Professionals,O263,O2 PROFESSIONALS
