var,state,year,value,occupation_full,occupation_code,occupation_group
Fabrication Engineering Trades Workers,base,2031,102.8624,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2032,104.6964,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2032,104.6964,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2032,104.6964,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2033,106.5314,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2033,106.5314,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2033,106.5314,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2034,108.3668,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2034,108.3668,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2034,108.3668,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2035,110.2018,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2035,110.2018,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2035,110.2018,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2036,112.0359,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2036,112.0359,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2036,112.0359,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2037,113.8689,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2037,113.8689,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2037,113.8689,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2038,115.7031,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2038,115.7031,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2038,115.7031,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2039,117.5386,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2039,117.5386,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2039,117.5386,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2040,119.3754,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2040,119.3754,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2040,119.3754,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2041,121.2134,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2041,121.2134,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2041,121.2134,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2042,123.0529,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2042,123.0529,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2042,123.0529,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2043,124.8938,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2043,124.8938,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2043,124.8938,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2044,126.7365,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2044,126.7365,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2044,126.7365,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2045,128.5813,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2045,128.5813,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2045,128.5813,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2046,130.4286,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2046,130.4286,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2046,130.4286,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2047,132.279,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2047,132.279,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2047,132.279,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2048,134.1335,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2048,134.1335,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2048,134.1335,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2049,135.9932,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2049,135.9932,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2049,135.9932,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2050,137.8592,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2050,137.8592,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Fabrication Engineering Trades Workers,base,2050,137.8592,O322 Fabrication Engineering Trades Workers,O322,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2017,147.9664,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2017,147.9664,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2017,147.9664,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2017,147.9664,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2018,153.1422,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2018,153.1422,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2018,153.1422,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2018,153.1422,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2019,155.0779,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2019,155.0779,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2019,155.0779,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2019,155.0779,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2020,157.4622,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2020,157.4622,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2020,157.4622,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2020,157.4622,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2021,152.0821,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2021,152.0821,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2021,152.0821,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2021,152.0821,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2022,153.2513,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2022,153.2513,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2022,153.2513,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2022,153.2513,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2023,155.5118,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2023,155.5118,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2023,155.5118,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2023,155.5118,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2024,158.6917,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2024,158.6917,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2024,158.6917,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2024,158.6917,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2025,162.243,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2025,162.243,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2025,162.243,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2025,162.243,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2026,164.5769,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2026,164.5769,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2026,164.5769,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2026,164.5769,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2027,167.5298,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2027,167.5298,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2027,167.5298,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2027,167.5298,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2028,170.3984,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2028,170.3984,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2028,170.3984,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2028,170.3984,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2029,173.2833,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2029,173.2833,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2029,173.2833,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2029,173.2833,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2030,176.1632,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2030,176.1632,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2030,176.1632,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2030,176.1632,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2031,179.033,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2031,179.033,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2031,179.033,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2031,179.033,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2032,181.8887,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2032,181.8887,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2032,181.8887,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2032,181.8887,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2033,184.7326,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2033,184.7326,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2033,184.7326,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2033,184.7326,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2034,187.5669,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2034,187.5669,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2034,187.5669,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2034,187.5669,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2035,190.3924,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2035,190.3924,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2035,190.3924,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2035,190.3924,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2036,193.2096,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2036,193.2096,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2036,193.2096,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2036,193.2096,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2037,196.0197,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2037,196.0197,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2037,196.0197,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2037,196.0197,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2038,198.8273,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2038,198.8273,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2038,198.8273,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2038,198.8273,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2039,201.6337,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2039,201.6337,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2039,201.6337,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2039,201.6337,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2040,204.4395,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2040,204.4395,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2040,204.4395,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2040,204.4395,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2041,207.2458,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2041,207.2458,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2041,207.2458,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2041,207.2458,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2042,210.0536,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2042,210.0536,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2042,210.0536,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2042,210.0536,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2043,212.8637,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2043,212.8637,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2043,212.8637,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2043,212.8637,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2044,215.6773,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2044,215.6773,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2044,215.6773,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2044,215.6773,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2045,218.4959,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2045,218.4959,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2045,218.4959,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2045,218.4959,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2046,221.3206,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2046,221.3206,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2046,221.3206,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2046,221.3206,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2047,224.1532,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2047,224.1532,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2047,224.1532,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2047,224.1532,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2048,226.9958,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2048,226.9958,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2048,226.9958,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2048,226.9958,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2049,229.8509,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2049,229.8509,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2049,229.8509,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2049,229.8509,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2050,232.7207,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2050,232.7207,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2050,232.7207,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
Mechanical Engineering Trades Workers,base,2050,232.7207,O323 Mechanical Engineering Trades Workers,O323,O3 TECHNICIANS AND TRADES WORKERS
"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",base,2017,33.3901,"O324 Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",O324,O3 TECHNICIANS AND TRADES WORKERS
"Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",base,2017,33.3901,"O324 Panelbeaters, and Vehicle Body Builders, Trimmers and Painters",O324,O3 TECHNICIANS AND TRADES WORKERS
